requestid,tokenid,reconciliationidentity,versionnumber,serialnumber,manufacturername,workgroup,modifieddate,totalphysicalmemory,createdate,numberofslots,ReconciliationRuleId
000000000005336|000000000079838,,OI-6D783DAE7A6811EFB59A52F50F8528D8,WC Auto Version Virtual,447ef985-20f4-466c-a48a-8bb3d58eb977,dell,,1727177654,12,1727176523,8,120
000000000005148|000000000079650,,OI-6BA6728E7A6811EFB4FD52F50F8528D8,WC Auto Version Virtual,36d0fc0b-36e0-4708-b92d-fd34d41d743d,dell,,1727177654,12,1727176414,8,120
000000000004962|000000000079464,,OI-6BA67CFC7A6811EFB4FF52F50F8528D8,WC Auto Version Virtual,24f90ec7-3879-4927-a8be-372e0f1fc7fc,dell,,1727177654,12,1727176307,8,120
000000000005332|000000000079834,,OI-6B25641E7A6811EFB4D652F50F8528D8,WC Auto Version Virtual,d99bfb97-74d9-4a69-9ba8-91313bfd98de,dell,,1727177654,12,1727176521,8,120
000000000004923|000000000079425,,OI-6F861B667A6811EFB66152F50F8528D8,WC Auto Version Virtual,6b9217c4-47f9-4c52-9411-29e3f5e3ffb9,dell,,1727177654,12,1727175971,8,120
000000000005262|000000000079764,,OI-6F86B12A7A6811EFB66252F50F8528D8,WC Auto Version Virtual,ff935fc2-51dc-4342-8199-08c9fbed1e19,dell,,1727177654,12,1727176480,8,120
000000000004903|000000000079405,,OI-6F8707F67A6811EFB66352F50F8528D8,WC Auto Version Virtual,7d9eaaf1-ea2a-423b-aaee-483046a7a799,dell,perf engineering,1727177654,12,1727165965,8,120
000000000004988|000000000079490,,OI-6F92D6267A6811EFB66452F50F8528D8,WC Auto Version Virtual,c5f6f5ff-71d4-45b9-8fe3-a81594d46a26,dell,,1727177654,12,1727176322,8,120
000000000004950|000000000079452,,OI-6D7D21847A6811EFB59B52F50F8528D8,WC Auto Version Virtual,9c8be73a-a156-480b-9bf5-a1eb2ef918e7,dell,,1727177654,12,1727176300,8,120
000000000005381|000000000079883,,OI-6D7DE9DE7A6811EFB59C52F50F8528D8,WC Auto Version Virtual,f9454a69-38c0-4703-9bec-c58ce73f2315,dell,,1727177654,12,1727176549,8,120
000000000005414|000000000079916,,OI-6D88F6BC7A6811EFB59D52F50F8528D8,WC Auto Version Virtual,cf941aa0-b7ea-4d10-92ae-9503818ec1b1,dell,,1727177654,12,1727176568,8,120
000000000005190|000000000079692,,OI-6D987A387A6811EFB59E52F50F8528D8,WC Auto Version Virtual,90bc1603-6dc1-4082-a909-2b2c3a61eb66,dell,,1727177654,12,1727176438,8,120
000000000005405|000000000079907,,OI-6D9AB2D07A6811EFB59F52F50F8528D8,WC Auto Version Virtual,f119c85b-9246-4f93-bef0-40b8fd19392b,dell,,1727177654,12,1727176563,8,120
000000000004944|000000000079446,,OI-6C3BC47E7A6811EFB53152F50F8528D8,WC Auto Version Virtual,b7686b2f-8174-430a-8404-21995f3cce44,dell,,1727177654,12,1727176297,8,120
000000000005226|000000000079728,,OI-6C3BDA7C7A6811EFB53252F50F8528D8,WC Auto Version Virtual,6723ef99-e88a-4974-bd7f-9a5fdac00d8c,dell,,1727177654,12,1727176459,8,120
000000000005370|000000000079872,,OI-6CCA6A267A6811EFB55D52F50F8528D8,WC Auto Version Virtual,d1a46e31-c237-4f62-942b-e2a3055995a2,dell,,1727177654,12,1727176543,8,120
000000000005135|000000000079637,,OI-6C3C60647A6811EFB53352F50F8528D8,WC Auto Version Virtual,ee82cc5d-b7cb-434d-9910-ac97f0c97292,dell,,1727177654,12,1727176406,8,120
000000000005257|000000000079759,,OI-6CCAC39A7A6811EFB55E52F50F8528D8,WC Auto Version Virtual,99593287-95fe-4db5-86ff-319f7393b5f4,dell,,1727177654,12,1727176477,8,120
000000000005019|000000000079521,,OI-6C3FEED27A6811EFB53452F50F8528D8,WC Auto Version Virtual,53fd0907-df27-47db-b9ee-86d5fd22b740,dell,,1727177654,12,1727176340,8,120
000000000005284|000000000079786,,OI-6B25C5087A6811EFB4D752F50F8528D8,WC Auto Version Virtual,8595122a-1ac0-4804-aad1-bb732d76c60e,dell,,1727177654,12,1727176493,8,120
000000000005276|000000000079778,,OI-6B261BA27A6811EFB4D952F50F8528D8,WC Auto Version Virtual,7d7359d9-bdd9-4142-9663-a9547e419635,dell,,1727177654,12,1727176488,8,120
000000000005128|000000000079630,,OI-6B26DC867A6811EFB4DB52F50F8528D8,WC Auto Version Virtual,6db8fa36-37c0-41ee-929f-bce111257ffa,dell,,1727177654,12,1727176402,8,120
000000000005325|000000000079827,,OI-6B27326C7A6811EFB4DC52F50F8528D8,WC Auto Version Virtual,fba643d6-f796-4857-b32d-3f386fcb77e6,dell,,1727177654,12,1727176517,8,120
000000000005281|000000000079783,,OI-6B280D867A6811EFB4DD52F50F8528D8,WC Auto Version Virtual,c804dd61-bfd1-4700-880a-9553722c0730,dell,,1727177654,12,1727176491,8,120
000000000005092|000000000079594,,OI-6B36F1667A6811EFB4DF52F50F8528D8,WC Auto Version Virtual,21d229d3-3e98-43b5-89cc-40d772e1531d,dell,,1727177654,12,1727176381,8,120
000000000005356|000000000079858,,OI-6F94AE9C7A6811EFB66552F50F8528D8,WC Auto Version Virtual,1fdc684d-ea40-4240-8582-5c4aa7297eae,dell,,1727177654,12,1727176535,8,120
000000000005227|000000000079729,,OI-6F95A34C7A6811EFB66652F50F8528D8,WC Auto Version Virtual,a7b3335b-fb43-43ed-91b7-0713fa2d5692,dell,,1727177654,12,1727176459,8,120
000000000004942|000000000079444,,OI-6F979EF47A6811EFB66752F50F8528D8,WC Auto Version Virtual,a31529b8-cf47-4c3b-a651-06e678001807,dell,,1727177654,12,1727176296,8,120
000000000004911|000000000079413,,OI-6F9AE9A67A6811EFB66852F50F8528D8,WC Auto Version Virtual,c65a7a98-bfb4-4983-8e62-57a014686a9b,dell,,1727177654,12,1727175963,8,120
000000000004913|000000000079415,,OI-6F9E34B27A6811EFB66952F50F8528D8,WC Auto Version Virtual,8220e1c0-57b2-4235-af11-902bf03f559b,dell,,1727177654,12,1727175964,8,120
000000000005352|000000000079854,,OI-6D9E38607A6811EFB5A052F50F8528D8,WC Auto Version Virtual,43107d05-c2c9-4596-b702-52ec9bf68539,dell,,1727177654,12,1727176533,8,120
000000000005403|000000000079905,,OI-6D9E74C47A6811EFB5A152F50F8528D8,WC Auto Version Virtual,4b6ff7d1-a625-43d9-8214-9548efd5a651,dell,,1727177654,12,1727176562,8,120
000000000004919|000000000079421,,OI-6DA0B8CE7A6811EFB5A252F50F8528D8,WC Auto Version Virtual,74d4b555-9c4a-487d-b0c9-b0b7e84b8d1d,dell,,1727177654,12,1727175968,8,120
000000000005339|000000000079841,,OI-6DA17D0E7A6811EFB5A352F50F8528D8,WC Auto Version Virtual,82565036-15d2-430c-a48b-c1f7e9bb68b9,dell,,1727177654,12,1727176525,8,120
000000000005173|000000000079675,,OI-6DA2C36C7A6811EFB5A452F50F8528D8,WC Auto Version Virtual,469c5aeb-7754-410a-85c4-186032c795ef,dell,,1727177654,12,1727176428,8,120
000000000005034|000000000079536,,OI-6DA46F507A6811EFB5A552F50F8528D8,WC Auto Version Virtual,992498c9-09c5-4738-b14d-4e5e0d7f572c,dell,,1727177654,12,1727176348,8,120
000000000005219|000000000079721,,OI-6CCAFBA87A6811EFB55F52F50F8528D8,WC Auto Version Virtual,096985c6-480a-4bed-a7f1-bffb4327fd9e,dell,,1727177654,12,1727176455,8,120
000000000005149|000000000079651,,OI-6C43449C7A6811EFB53552F50F8528D8,WC Auto Version Virtual,3b44ca7c-47f3-41a3-bbb7-324090d341cb,dell,,1727177654,12,1727176414,8,120
000000000005376|000000000079878,,OI-6CCB7FB07A6811EFB56052F50F8528D8,WC Auto Version Virtual,8828a260-da2e-4227-ae42-e9991c3ca97c,dell,,1727177654,12,1727176546,8,120
000000000005072|000000000079574,,OI-6C4C5A967A6811EFB53752F50F8528D8,WC Auto Version Virtual,0546a85d-08dc-40d2-9856-66c07a4ee219,dell,,1727177654,12,1727176370,8,120
000000000005274|000000000079776,,OI-6C4CC4AE7A6811EFB53952F50F8528D8,WC Auto Version Virtual,50a52647-ee37-45d5-9495-e2d9716d1d5a,dell,,1727177654,12,1727176487,8,120
000000000005320|000000000079822,,OI-6BA79EAC7A6811EFB50252F50F8528D8,WC Auto Version Virtual,9e085f2f-8259-41bb-9ad8-10bec069ebb6,dell,,1727177654,12,1727176514,8,120
000000000005046|000000000079548,,OI-6B3C769A7A6811EFB4E052F50F8528D8,WC Auto Version Virtual,055cc2f7-5ff9-40fd-a71f-8e26bf6a36fe,dell,,1727177654,12,1727176355,8,120
000000000005071|000000000079573,,OI-6B5AF3CC7A6811EFB4E252F50F8528D8,WC Auto Version Virtual,8d1f629a-f50a-49b6-b61f-b0dd943f7a3b,dell,,1727177654,12,1727176369,8,120
000000000004953|000000000079455,,OI-6B5B5CC27A6811EFB4E352F50F8528D8,WC Auto Version Virtual,02c7545d-e5dc-4737-9cad-cb9ef55571c3,dell,,1727177654,12,1727176302,8,120
000000000005419|000000000079921,,OI-6E62F36C7A6811EFB5F252F50F8528D8,WC Auto Version Virtual,055cd962-cf97-4c20-85c2-b556b30e322c,dell,,1727177655,12,1727176571,8,120
000000000004985|000000000079487,,OI-6DF471C67A6811EFB5C652F50F8528D8,WC Auto Version Virtual,61e54900-99d3-4a05-a5a0-1030f5c46e23,dell,,1727177655,12,1727176321,8,120
000000000005386|000000000079888,,OI-6DA5A35C7A6811EFB5A652F50F8528D8,WC Auto Version Virtual,ccb81ce5-2156-4867-aa7a-5f68644cf3aa,dell,,1727177654,12,1727176552,8,120
000000000005189|000000000079691,,OI-6DDFE97C7A6811EFB5BD52F50F8528D8,WC Auto Version Virtual,c3565047-645a-444a-bbe9-9099ef354870,dell,,1727177654,12,1727176437,8,120
000000000005300|000000000079802,,OI-6DE1DA527A6811EFB5BE52F50F8528D8,WC Auto Version Virtual,ed95eaa1-6ba8-4b8e-be87-bcb484d61b36,dell,,1727177654,12,1727176502,8,120
000000000005181|000000000079683,,OI-6DE529B47A6811EFB5BF52F50F8528D8,WC Auto Version Virtual,0374c39a-51c0-41b0-925a-aff11478002c,dell,,1727177654,12,1727176432,8,120
000000000004968|000000000079470,,OI-6BEE34847A6811EFB51152F50F8528D8,WC Auto Version Virtual,b1674ede-9b81-4d3b-b6ef-4f9f039a875f,dell,,1727177654,12,1727176311,8,120
000000000005120|000000000079622,,OI-6C4D24EE7A6811EFB53A52F50F8528D8,WC Auto Version Virtual,86d1139b-93df-4dd5-b66f-04cec165403a,dell,,1727177654,12,1727176397,8,120
000000000005245|000000000079747,,OI-6C503A127A6811EFB53B52F50F8528D8,WC Auto Version Virtual,420b880c-fb68-4608-b92b-b3ea05490223,dell,,1727177655,12,1727176470,8,120
000000000005154|000000000079656,,OI-6BEEC2E67A6811EFB51252F50F8528D8,WC Auto Version Virtual,d56f4a09-f3e9-4eae-a4ba-816bd037305d,dell,,1727177655,12,1727176417,8,120
000000000005323|000000000079825,,OI-6DEB12707A6811EFB5C352F50F8528D8,WC Auto Version Virtual,b549145d-1c96-406a-9e87-e9232209726f,dell,,1727177655,12,1727176516,8,120
000000000005313|000000000079815,,OI-6DED07F67A6811EFB5C452F50F8528D8,WC Auto Version Virtual,a0f60102-9ab1-4c01-a9e2-a59e83e059c5,dell,,1727177655,12,1727176510,8,120
000000000005058|000000000079560,,OI-6BEED8E47A6811EFB51352F50F8528D8,WC Auto Version Virtual,a1c84a51-27ad-49fc-9498-34f92668e0cd,dell,,1727177655,12,1727176362,8,120
000000000005207|000000000079709,,OI-6BEF93B07A6811EFB51452F50F8528D8,WC Auto Version Virtual,d9c78509-d1bc-4fb0-b253-91de2a5c59e7,dell,,1727177655,12,1727176447,8,120
000000000004999|000000000079501,,OI-6BF0EFF87A6811EFB51652F50F8528D8,WC Auto Version Virtual,5534ee64-4a86-4d79-9190-7942928a6ebb,dell,,1727177655,12,1727176329,8,120
000000000005025|000000000079527,,OI-6BF11EF67A6811EFB51752F50F8528D8,WC Auto Version Virtual,41daa02b-65e2-4c6f-8fe0-249ca48d5166,dell,,1727177655,12,1727176343,8,120
000000000005099|000000000079601,,OI-6BAAC3D47A6811EFB50552F50F8528D8,WC Auto Version Virtual,030c484c-d366-4a25-83b7-077bab1d72ca,dell,,1727177655,12,1727176385,8,120
000000000007394|000000000081896,,OI-E3052BAA7A6C11EFBD1852F50F8528D8,Version - 1233,0ca2100c-641d-4fd6-909c-88011b677765,lenovo,QA,1727179479,12,1727179183,4,110
000000000005411|000000000079913,,OI-6BF220B27A6811EFB51952F50F8528D8,WC Auto Version Virtual,093480c7-39de-4f09-bbcd-5c2980467d3e,dell,,1727177655,12,1727176567,8,120
000000000005209|000000000079711,,OI-6BAC5EB07A6811EFB50852F50F8528D8,WC Auto Version Virtual,03b0f128-c1bf-41aa-967e-912568ae4d64,dell,,1727177655,12,1727176449,8,120
000000000005303|000000000079805,,OI-6BB6A05A7A6811EFB50952F50F8528D8,WC Auto Version Virtual,e897ef6b-db06-43bf-8e68-58db0a4cf4fe,dell,,1727177655,12,1727176504,8,120
000000000005288|000000000079790,,OI-6BF2EDE47A6811EFB51B52F50F8528D8,WC Auto Version Virtual,37edbf19-3f8b-45d4-b226-f508cd49bd6a,dell,,1727177655,12,1727176495,8,120
000000000005010|000000000079512,,OI-6DFC80D27A6811EFB5CB52F50F8528D8,WC Auto Version Virtual,a83a41c5-77fd-4da9-83a9-1299e6436572,dell,,1727177655,12,1727176335,8,120
000000000005116|000000000079618,,OI-6DFD956C7A6811EFB5CC52F50F8528D8,WC Auto Version Virtual,466a1855-1f93-4bd4-9bee-e908720dca75,dell,,1727177655,12,1727176395,8,120
000000000005108|000000000079610,,OI-6E0A285E7A6811EFB5CD52F50F8528D8,WC Auto Version Virtual,e1032edd-cc0f-41c2-9d8b-20e842371fe5,dell,,1727177655,12,1727176390,8,120
000000000004926|000000000079428,,OI-6E128E047A6811EFB5CE52F50F8528D8,WC Auto Version Virtual,b8d6b92d-a342-47f1-9975-9c1ad655e806,dell,,1727177655,12,1727175973,8,120
000000000005159|000000000079661,,OI-6E12C9E67A6811EFB5CF52F50F8528D8,WC Auto Version Virtual,53bc6e9f-57c5-4034-b4ac-8f0a35c6c39f,dell,,1727177655,12,1727176420,8,120
000000000005200|000000000079702,,OI-6E13BEAA7A6811EFB5D052F50F8528D8,WC Auto Version Virtual,6e305822-8f48-48ed-9e10-9ed822840340,dell,,1727177655,12,1727176444,8,120
000000000005187|000000000079689,,OI-6BBAE1387A6811EFB50C52F50F8528D8,WC Auto Version Virtual,50f859e1-47a4-43ec-89cb-58dfa768b66f,dell,,1727177655,12,1727176436,8,120
000000000009465|000000000083967,Sys1 950309412f5ed1ff-a73e-49f1-9166-980fa90a2314,OI-A0DD491A7A7111EFBB4752F50F8528D8,Version - v2.0.0,2f5ed1ff-a73e-49f1-9166-980fa90a2314,ibm,perf engineering,1727181496,14,1727181322,4,100
000000000009143|000000000083645,Sys1 583193166ca84015-0ecd-4e4e-ae23-c07b42c75250,OI-A0DE17D27A7111EFBB4852F50F8528D8,Version - v2.0.0,6ca84015-0ecd-4e4e-ae23-c07b42c75250,ibm,perf engineering,1727181497,14,1727181156,4,100
000000000005408|000000000079910,,OI-6BF3D7E07A6811EFB51C52F50F8528D8,WC Auto Version Virtual,9e9e2f9d-1b70-49b5-b882-3177d16a2e41,dell,,1727177655,12,1727176565,8,120
000000000005417|000000000079919,,OI-6BF3F28E7A6811EFB51D52F50F8528D8,WC Auto Version Virtual,3001b69d-18f2-49ce-8256-7803a7f4ed2f,dell,,1727177655,12,1727176570,8,120
000000000009164|000000000083666,PC1 79668374239c09d1-fa4c-4a26-b581-e7e06120f5ea,OI-A0DE867C7A7111EFBB4952F50F8528D8,Version - v2.0.0,239c09d1-fa4c-4a26-b581-e7e06120f5ea,ibm,perf engineering,1727181497,14,1727181167,4,100
000000000007298|000000000081800,,OI-E38434E07A6C11EFBD4B52F50F8528D8,Version - 1233,a333c9fd-ce98-4df1-9d95-f103d3e33c07,lenovo,QA,1727179479,12,1727179128,4,110
000000000005308|000000000079810,,OI-6BBE067E7A6811EFB50D52F50F8528D8,WC Auto Version Virtual,da93d58b-b2d5-4c25-9706-c60fe5453e9b,dell,,1727177655,12,1727176507,8,120
000000000009233|000000000083735,Sys1 2247392577b08766-9e33-4db5-a8a2-3fafaf4cb51d,OI-A0DFDD6A7A7111EFBB4F52F50F8528D8,Version - v2.0.0,77b08766-9e33-4db5-a8a2-3fafaf4cb51d,ibm,perf engineering,1727181497,14,1727181204,4,100
000000000005070|000000000079572,,OI-6E159B807A6811EFB5D252F50F8528D8,WC Auto Version Virtual,ffd23eab-9d84-4e4d-965e-db8d0bd753db,dell,,1727177655,12,1727176368,8,120
000000000005412|000000000079914,,OI-6E3B61DA7A6811EFB5E452F50F8528D8,WC Auto Version Virtual,84a9f7d8-25f3-45f3-91ac-68d1dac1644f,dell,,1727177655,12,1727176567,8,120
000000000005184|000000000079686,,OI-6BA52B907A6811EFB4FB52F50F8528D8,WC Auto Version Virtual,1664811e-17b5-4e82-82e4-c2c3b3fbf9f7,dell,,1727177655,12,1727176434,8,120
000000000005122|000000000079624,,OI-6BD29E5E7A6811EFB50F52F50F8528D8,WC Auto Version Virtual,b175a2d5-a372-493f-80b8-bba0e13e5192,dell,,1727177655,12,1727176399,8,120
000000000004979|000000000079481,,OI-6BD6FF4E7A6811EFB51052F50F8528D8,WC Auto Version Virtual,95e718c6-fd5c-4c41-9238-04407fb3baf9,dell,,1727177655,12,1727176317,8,120
000000000005234|000000000079736,,OI-6BF630087A6811EFB51E52F50F8528D8,WC Auto Version Virtual,7f1053d8-7e3a-4f1d-aa3c-1636d71e3a84,dell,,1727177655,12,1727176463,8,120
000000000004930|000000000079432,,OI-6BA6824C7A6811EFB50052F50F8528D8,WC Auto Version Virtual,1be21afe-da2c-42d0-ad41-cafd18edbc97,dell,,1727177656,12,1727176288,8,120
000000000005375|000000000079877,,OI-6C64149C7A6811EFB53E52F50F8528D8,WC Auto Version Virtual,7a2364ce-0586-4a48-855e-f93d40d0a377,dell,,1727177656,12,1727176546,8,120
000000000005365|000000000079867,,OI-6E4C2CB87A6811EFB5E552F50F8528D8,WC Auto Version Virtual,a06dd56d-aabc-4fbd-af14-1bf862b04e91,dell,,1727177656,12,1727176540,8,120
000000000004922|000000000079424,,OI-6E8DB3407A6811EFB60452F50F8528D8,WC Auto Version Virtual,f5af36dd-6c98-40e1-96e4-ffc27e8cb5bf,dell,,1727177656,12,1727175971,8,120
000000000008233|000000000082735,,OI-8F8EA4807A6F11EFB8C352F50F8528D8,Version - v3.4.0,,hp,QA,1727180664,10,1727180273,4,130
000000000004907|000000000079409,,OI-6E4E646A7A6811EFB5E652F50F8528D8,WC Auto Version Virtual,4420c4fd-682e-478a-b480-7e704709daf7,dell,,1727177656,12,1727175960,8,120
000000000004956|000000000079458,,OI-6E8ED4AA7A6811EFB60652F50F8528D8,WC Auto Version Virtual,6db8562d-5b1d-4f73-a6bf-1bb2efec7d7b,dell,,1727177656,12,1727176304,8,120
000000000004984|000000000079486,,OI-6C6DCF827A6811EFB54052F50F8528D8,WC Auto Version Virtual,4eeb4a59-19b8-4f03-8e8c-0fae9d32530b,dell,,1727177656,12,1727176320,8,120
000000000005126|000000000079628,,OI-6C82DA947A6811EFB54152F50F8528D8,WC Auto Version Virtual,c685b92a-9a93-4fd0-9717-25adf4974c2e,dell,,1727177656,12,1727176401,8,120
000000000005005|000000000079507,,OI-6C8495A07A6811EFB54252F50F8528D8,WC Auto Version Virtual,ff8d00b0-009d-4ddc-b6a6-72b34a596af0,dell,,1727177656,12,1727176332,8,120
000000000005155|000000000079657,,OI-6C852E527A6811EFB54552F50F8528D8,WC Auto Version Virtual,9e1f6902-a6ce-4906-9d35-894b4aa72e51,dell,,1727177656,12,1727176418,8,120
000000000005049|000000000079551,,OI-6C89197C7A6811EFB54952F50F8528D8,WC Auto Version Virtual,d2d0f7d1-5323-4816-87d8-dc2a5ff136ee,dell,,1727177656,12,1727176356,8,120
000000000005003|000000000079505,,OI-6E915DCE7A6811EFB60852F50F8528D8,WC Auto Version Virtual,f84a16b3-1f07-44c0-a4ac-33c01cbb2577,dell,,1727177656,12,1727176331,8,120
000000000005151|000000000079653,,OI-6E51CEF27A6811EFB5E852F50F8528D8,WC Auto Version Virtual,eddc2149-2b14-4997-ac92-603b7c5f2ed7,dell,,1727177656,12,1727176415,8,120
000000000005363|000000000079865,,OI-6E53950C7A6811EFB5E952F50F8528D8,WC Auto Version Virtual,29e64223-7ef1-446b-833a-ed4d976f8b26,dell,,1727177656,12,1727176539,8,120
000000000005100|000000000079602,,OI-6E53EBEC7A6811EFB5EA52F50F8528D8,WC Auto Version Virtual,ac6f0ffe-e7ac-4bbf-bcf4-17dcc69a0e39,dell,,1727177656,12,1727176386,8,120
000000000005163|000000000079665,,OI-6E9F44667A6811EFB60B52F50F8528D8,WC Auto Version Virtual,3a54f14c-5bee-43f4-a28e-40469d28c7ef,dell,,1727177656,12,1727176422,8,120
000000000005115|000000000079617,,OI-6EA11B567A6811EFB60C52F50F8528D8,WC Auto Version Virtual,f05ea268-85a1-4422-a01d-f0ed554ba67b,dell,,1727177656,12,1727176394,8,120
000000000005178|000000000079680,,OI-6E56608E7A6811EFB5EB52F50F8528D8,WC Auto Version Virtual,adc850e5-f55a-4938-958f-ef71c5763ebf,dell,,1727177656,12,1727176431,8,120
000000000005150|000000000079652,,OI-6EA385267A6811EFB60E52F50F8528D8,WC Auto Version Virtual,a22513bb-6eb4-4334-bc39-ed3606a360e0,dell,,1727177656,12,1727176415,8,120
000000000005022|000000000079524,,OI-6C8985B07A6811EFB54A52F50F8528D8,WC Auto Version Virtual,b397e02a-1afa-4070-8cda-5e2f1bf3ebcf,dell,,1727177656,12,1727176342,8,120
000000000005358|000000000079860,,OI-6C9630447A6811EFB54C52F50F8528D8,WC Auto Version Virtual,7566c6be-fd26-4c6a-b7c0-31583d969cb2,dell,,1727177656,12,1727176536,8,120
000000000005282|000000000079784,,OI-6CC82FC27A6811EFB55952F50F8528D8,WC Auto Version Virtual,b4958275-7579-49a6-823b-fa4ad92246b0,dell,,1727177656,12,1727176492,8,120
000000000005340|000000000079842,,OI-6E571EAC7A6811EFB5EC52F50F8528D8,WC Auto Version Virtual,b5e46a21-e31d-4bb6-902a-f0ef32fac32a,dell,,1727177656,12,1727176526,8,120
000000000005383|000000000079885,,OI-6E5810287A6811EFB5ED52F50F8528D8,WC Auto Version Virtual,2f91561b-dc32-4a79-b5ba-98d64b1a30d2,dell,,1727177656,12,1727176550,8,120
000000000005137|000000000079639,,OI-6EA539847A6811EFB60F52F50F8528D8,WC Auto Version Virtual,1ba9b617-bbc5-463a-9edb-6fe4fd115d0c,dell,,1727177656,12,1727176407,8,120
000000000005304|000000000079806,,OI-6E5A6BAC7A6811EFB5EE52F50F8528D8,WC Auto Version Virtual,346759d6-afbc-4839-84ee-60371763c183,dell,,1727177656,12,1727176505,8,120
000000000005097|000000000079599,,OI-6E5B88B67A6811EFB5EF52F50F8528D8,WC Auto Version Virtual,f10c1fa4-415f-4514-b38b-7b8b93a14f91,dell,,1727177656,12,1727176384,8,120
000000000005360|000000000079862,,OI-6E5BC38A7A6811EFB5F052F50F8528D8,WC Auto Version Virtual,2b94c2de-7b01-4c11-868c-63922b213da4,dell,,1727177656,12,1727176537,8,120
000000000005141|000000000079643,,OI-6E1AB2C87A6811EFB5D552F50F8528D8,WC Auto Version Virtual,9d4552af-6097-4c32-839c-6c431b620aaa,dell,,1727177656,12,1727176410,8,120
000000000005393|000000000079895,,OI-6E1E7EF87A6811EFB5D752F50F8528D8,WC Auto Version Virtual,fab72972-e7e2-4ee8-971b-7b99e14a7890,dell,,1727177656,12,1727176556,8,120
000000000004998|000000000079500,,OI-6E2426AA7A6811EFB5DB52F50F8528D8,WC Auto Version Virtual,4a4da50b-5c86-4dd3-82f1-d6214d9d781b,dell,,1727177657,12,1727176328,8,120
000000000005264|000000000079766,,OI-6E2A8FA47A6811EFB5DD52F50F8528D8,WC Auto Version Virtual,ce5b3bb5-901a-4399-a69d-abf77fd9bfec,dell,,1727177657,12,1727176482,8,120
000000000005247|000000000079749,,OI-6E2FDD247A6811EFB5DE52F50F8528D8,WC Auto Version Virtual,04078fe0-a5ad-419b-8a71-d4de57ee416b,dell,,1727177657,12,1727176471,8,120
000000000005068|000000000079570,,OI-6E34BD3A7A6811EFB5E052F50F8528D8,WC Auto Version Virtual,4759b35f-e2ed-46a5-9413-674a98eb06fb,dell,,1727177657,12,1727176367,8,120
000000000005087|000000000079589,,OI-6EA7B2867A6811EFB61052F50F8528D8,WC Auto Version Virtual,7fc8c7db-c2b3-4b88-91d9-13b15a7ab4e9,dell,,1727177657,12,1727176378,8,120
000000000005023|000000000079525,,OI-6EAE109A7A6811EFB61152F50F8528D8,WC Auto Version Virtual,b6d8b145-b6d9-45c1-a173-3ae8e14761a9,dell,,1727177657,12,1727176342,8,120
000000000005113|000000000079615,,OI-6EAEE2907A6811EFB61252F50F8528D8,WC Auto Version Virtual,381b6dc5-7bef-4a47-9e64-931c18005d6a,dell,,1727177657,12,1727176393,8,120
